"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.GT-LJ001-0063","Answer.GT-LJ001-0096","Answer.bad-LJ001-0051","Answer.bad-LJ001-0072","Answer.wg-LJ001-0079","Approve","Reject"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","338JKRMM27TVMF19ARAJGOWNFR3AHD","A30VWWM1PBF1ZG","Submitted","Sat Oct 19 21:49:05 PDT 2019","Sat Oct 19 21:50:19 PDT 2019","Sat Oct 26 21:50:19 PDT 2019","","","","74","0% (0/1)","0% (0/1)","0% (0/1)","4","3","2","2","3"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","33TIN5LC05433RHTSL076TG6Z5Z9YX","A1O51687PJJKJR","Submitted","Sat Oct 19 21:53:24 PDT 2019","Sat Oct 19 21:53:55 PDT 2019","Sat Oct 26 21:53:55 PDT 2019","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","5","5","2","2","5"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","34YB12FSQZIIOKFNNOI64FFMU8PGME","APO1Z4SOS1JBG","Submitted","Sat Oct 19 23:29:12 PDT 2019","Sat Oct 19 23:43:22 PDT 2019","Sat Oct 26 23:43:22 PDT 2019","","","","850","0% (0/0)","0% (0/0)","0% (0/0)","4","5","1","1","4"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","351SEKWQS1BFC05WLYHYYUCPHG4MD5","A24A69YAB0UI36","Submitted","Sat Oct 19 22:32:26 PDT 2019","Sat Oct 19 22:33:06 PDT 2019","Sat Oct 26 22:33:06 PDT 2019","","","","40","0% (0/1)","0% (0/1)","0% (0/1)","4","4","1","1","3"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","354GIDR5ZC0OA2XVKH65LQLTKOW00H","A1MWYS9YMR5MGQ","Submitted","Sat Oct 19 22:46:50 PDT 2019","Sat Oct 19 22:47:14 PDT 2019","Sat Oct 26 22:47:14 PDT 2019","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","36PW28KO40QJ25A7KQ2DVLZANBCEA2","A1EIMXVUOG49SJ","Submitted","Sat Oct 19 21:52:19 PDT 2019","Sat Oct 19 21:53:17 PDT 2019","Sat Oct 26 21:53:17 PDT 2019","","","","58","100% (1/1)","100% (1/1)","100% (1/1)","4","5","2","3","4"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","36U2A8VAG2TNKN0KWIRWW2UMAZKKYB","A1M8BYIP0KZJZX","Submitted","Sat Oct 19 23:26:51 PDT 2019","Sat Oct 19 23:28:40 PDT 2019","Sat Oct 26 23:28:40 PDT 2019","","","","109","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","4"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","36W0OB37HX8WNN9HMJQIXHNWOCEHZP","A16TEDRTHI8H9F","Submitted","Sat Oct 19 22:20:41 PDT 2019","Sat Oct 19 22:21:12 PDT 2019","Sat Oct 26 22:21:12 PDT 2019","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","36WLNQG7804OLFFZQ429QWJG5T3EB3","A31QYD4D35EJH1","Submitted","Sat Oct 19 22:50:21 PDT 2019","Sat Oct 19 22:50:42 PDT 2019","Sat Oct 26 22:50:42 PDT 2019","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","5","5","2","2","4"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","37TRT2X24RLWWV1R45D0NCW8A14JBY","AZJYQJOIQSZ8H","Submitted","Sun Oct 20 00:01:10 PDT 2019","Sun Oct 20 00:15:15 PDT 2019","Sun Oct 27 00:15:15 PDT 2019","","","","845","0% (0/2)","0% (0/2)","0% (0/2)","5","5","3","3","5"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","37TRT2X24RLWWV1R45D0NCW8A1ZBJL","A41VIGPOYTFUH","Rejected","Sat Oct 19 22:50:28 PDT 2019","Sat Oct 19 22:50:41 PDT 2019","Sat Oct 26 22:50:41 PDT 2019","","Sun Oct 20 01:15:20 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","13","0% (0/9)","0% (0/9)","0% (0/9)","5","3","5","5","4"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","39GXDJN2OU8MLS3EII79ZYH1XIEV8K","A2F8YFFRKK14QD","Submitted","Sat Oct 19 21:48:02 PDT 2019","Sat Oct 19 21:48:47 PDT 2019","Sat Oct 26 21:48:47 PDT 2019","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","5","5","2","2","3"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","39JEC7537VVOXVTRZUNE1KDKN99CVH","ATUPA0IUOF80E","Submitted","Sat Oct 19 23:24:26 PDT 2019","Sat Oct 19 23:24:55 PDT 2019","Sat Oct 26 23:24:55 PDT 2019","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","4","5","1","1","2"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","39K0FND3AI9HET2K1OQW8T4JWEJAM5","A7Y524016WTCJ","Submitted","Sun Oct 20 01:26:23 PDT 2019","Sun Oct 20 01:27:14 PDT 2019","Sun Oct 27 01:27:14 PDT 2019","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","5","4","1","1","3"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","39N5ACM9HFH9UDPS1Y4OT2NUV0V9P2","A2O1WX024RTWUP","Rejected","Sat Oct 19 21:44:22 PDT 2019","Sat Oct 19 21:44:51 PDT 2019","Sat Oct 26 21:44:51 PDT 2019","","Sun Oct 20 01:15:19 PDT 2019","Sorry, you did not pass our hidden quality assurance tests.","29","0% (0/16)","0% (0/16)","0% (0/16)","4","4","4","4","5"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","39OWYR0EPLLC4186V70ZGP2H23TFYU","A3J3753DQ7IYDR","Submitted","Sat Oct 19 21:46:45 PDT 2019","Sat Oct 19 21:48:16 PDT 2019","Sat Oct 26 21:48:16 PDT 2019","","","","91","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","4"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","39ZSFO5CA9QBSUAX4WUVS2OWZMZJU3","A2L9QL5S7KUL6V","Submitted","Sat Oct 19 21:45:13 PDT 2019","Sat Oct 19 21:45:58 PDT 2019","Sat Oct 26 21:45:58 PDT 2019","","","","45","0% (0/1)","0% (0/1)","0% (0/1)","5","5","1","1","5"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","3A1COHJ8NKPH3R8UDTQ5KXQSP33H8G","A3TKUXUTDX6FBF","Submitted","Sat Oct 19 21:45:14 PDT 2019","Sat Oct 19 21:45:50 PDT 2019","Sat Oct 26 21:45:50 PDT 2019","","","","36","0% (0/11)","0% (0/11)","0% (0/11)","4","4","2","1","4"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","3AWETUDC93MWJIK1S183XTOBOPTIZJ","A2IICH6KZZB6XF","Submitted","Sat Oct 19 22:23:05 PDT 2019","Sat Oct 19 22:24:26 PDT 2019","Sat Oct 26 22:24:26 PDT 2019","","","","81","0% (0/0)","0% (0/0)","0% (0/0)","5","5","2","2","4"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","3AZHRG4CU5EKRUWS34OONOJ0N0J03F","A90MRSR3PRFHI","Submitted","Sat Oct 19 23:20:43 PDT 2019","Sat Oct 19 23:22:09 PDT 2019","Sat Oct 26 23:22:09 PDT 2019","","","","86","0% (0/0)","0% (0/0)","0% (0/0)","5","5","2","2","3"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","3B1NLC6UG0QO9NC0F4AYLJ9HZDRGP1","A33H2PUP9W8WED","Submitted","Sat Oct 19 21:52:05 PDT 2019","Sat Oct 19 21:52:53 PDT 2019","Sat Oct 26 21:52:53 PDT 2019","","","","48","0% (0/3)","0% (0/3)","0% (0/3)","3","4","2","2","3"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","3BV8HQ2ZZXVFPQHSE8JFJX7X6DU6AF","A3GBXE8M1NA5TJ","Submitted","Sat Oct 19 22:44:53 PDT 2019","Sat Oct 19 22:46:00 PDT 2019","Sat Oct 26 22:46:00 PDT 2019","","","","67","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","5"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","3BXQMRHWK0S1T2GI7T7N8UGD3G3UMR","ABOZM7369UF24","Submitted","Sat Oct 19 23:18:40 PDT 2019","Sat Oct 19 23:19:21 PDT 2019","Sat Oct 26 23:19:21 PDT 2019","","","","41","100% (1/1)","100% (1/1)","100% (1/1)","5","5","1","1","5"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","3C8HJ7UOP8OIF1ASDG6VPMVS5Y8ZMB","A2HITRHQ441VHA","Submitted","Sat Oct 19 21:43:23 PDT 2019","Sat Oct 19 22:01:28 PDT 2019","Sat Oct 26 22:01:28 PDT 2019","","","","1085","96% (52/54)","0% (0/2)","0% (0/2)","4","5","1","1","4"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","3C8HJ7UOP8OIF1ASDG6VPMVS5YBZME","AKAMCO8JWP1XO","Submitted","Sat Oct 19 22:07:53 PDT 2019","Sat Oct 19 22:08:32 PDT 2019","Sat Oct 26 22:08:32 PDT 2019","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","1","4"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","3CPLWGV3MPT9RSDFLJRWPDIZVLWN9M","A1FNXSAI2PJ024","Submitted","Sat Oct 19 22:03:38 PDT 2019","Sat Oct 19 22:04:11 PDT 2019","Sat Oct 26 22:04:11 PDT 2019","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","5","5","1","2","5"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","3CTOC39K38K9UJY1RO1KIAACRB17JO","A3Q2XBURXQ8RJS","Submitted","Sat Oct 19 21:45:21 PDT 2019","Sat Oct 19 21:46:39 PDT 2019","Sat Oct 26 21:46:39 PDT 2019","","","","78","100% (5/5)","0% (0/0)","0% (0/0)","4","5","2","2","3"
"3K8CQCU3KEUHG4SUOSWNEDUMUUVWNY","3HSQTUGQM2AKK76J15EGVP65ET09G1","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Sat Oct 19 21:43:08 PDT 2019","109","BatchId:3807388;OriginalHitTemplateId:928390811;","1800","604800","Sat Oct 26 21:43:08 PDT 2019","","","3D8YOU6S9FEZ4ZVQKD06JYJRDGG6UL","A3P9EYN08NPLG4","Submitted","Sat Oct 19 21:52:57 PDT 2019","Sat Oct 19 21:54:51 PDT 2019","Sat Oct 26 21:54:51 PDT 2019","","","","114","0% (0/0)","0% (0/0)","0% (0/0)","4","3","2","2","3"
